tag,episode,step,reward,throughput,normalized_throughput,timeout_rate,ip4-input,ip6-input,nat44-ed-in2out,nat44-ed-in2out-slowpath,arp-input,ip4-receive,ip4-mfib-forward-lookup,loop0-output,arp_loss_rate,icmp_loss_rate,igmpv2_loss_rate,host_packet_loss_rate
_fixed_all_64,4194,3,0.5148934171558726,5184363,0.7406232857142857,0.004514597371168264,64,64,64,64,64,64,64,64,0,0.6376139322916666,0.6354353863747754,0.6346451560335696
_fixed_all_64,4194,4,0.24646282038891815,3602530,0.5146471428571429,0.005363686449364494,64,64,64,64,64,64,64,64,0,0.7544554455445545,0.7470808033629145,0.754712562931741
_fixed_all_64,4194,5,0.393974319114888,4466616,0.638088,0.00488227361770224,64,64,64,64,64,64,64,64,0,0.6864834548513741,0.6684446939921392,0.6844024686740228
_fixed_all_64,4194,6,0.4963923515472948,5061594,0.7230848571428572,0.004533850111911249,64,64,64,64,64,64,64,64,0.6343870212410102,0,0.6373598795382299,0.6484087102177555
_fixed_all_64,4194,7,0.22912907263922516,3492198,0.4988854285714286,0.005395127118644068,64,64,64,64,64,64,64,64,0.7512106537530266,0,0.7594339622641509,0.7697432170542635
_fixed_all_64,4194,8,0.23297968476474112,3518861,0.5026944285714285,0.005394294876133749,64,64,64,64,64,64,64,64,0.7504163692600524,0,0.7508013771815267,0.7539192399049881
_fixed_all_64,4194,9,0.23551990113048288,3534849.9999999995,0.5049785714285714,0.00538917340596177,64,64,64,64,64,64,64,64,0.7416020671834626,0,0.7489116366631369,0.7515044247787611
_fixed_all_64,4194,10,0.27285947782631725,3733114.0000000005,0.533302,0.005208850443473656,64,64,64,64,64,64,64,64,0.7312790302481024,0,0.7293997965412004,0.7392828865512951
_fixed_all_64,4194,11,0.49553289242384335,5071324,0.7244748571428572,0.0045788392943802774,64,64,64,64,64,64,64,64,0.6356345597354278,0.6399010717230008,0,0.6414829493848567
_fixed_all_64,4194,12,0.4972176252328068,5098703,0.7283861428571429,0.004623370352486721,64,64,64,64,64,64,64,64,0.6340603476549689,0.6502916290150332,0,0.6505173263261619
_fixed_all_64,4194,13,0.48156064430796974,4993971,0.7134244285714286,0.004637275685269178,64,64,64,64,64,64,64,64,0.6382298502439845,0.65769035961506,0,0.6565400843881857
_fixed_all_64,4194,14,0.4562447089872434,4839519,0.6913598571428572,0.004702302963112276,64,64,64,64,64,64,64,64,0.6589801601113818,0.6569918558308785,0,0.659779494747808
_fixed_all_64,4194,15,0.40451379170829166,4516201,0.6451715714285714,0.004813155594405595,64,64,64,64,64,64,64,64,0.6665114546470479,0.680765639589169,0,0.680041056265746
_fixed_all_64,4194,16,0.3839455331359922,4378935,0.6255621428571428,0.004832332194423013,64,64,64,64,64,64,64,64,0.679556412729026,0.6860904075113735,0.6787785079242366,0
_fixed_all_64,4194,17,0.21144493734956815,3353295,0.47904214285714286,0.005351944110151494,64,64,64,64,64,64,64,64,0.7597736625514403,0.7732736572890025,0.7623774977726868,0
_fixed_all_64,4194,18,0.4831637421843109,4980364,0.7114805714285715,0.00456633658488521,64,64,64,64,64,64,64,64,0.646078515591444,0.6529321251495982,0.6492249721675087,0
_fixed_all_64,4194,19,0.488028316547116,5012840,0.71612,0.004561833669057679,64,64,64,64,64,64,64,64,0.6471388487373523,0.6494661921708185,0.6443670939808133,0
_fixed_all_64,4194,20,0.23977058950134394,3511677.0000000005,0.5016681428571429,0.005237951067115979,64,64,64,64,64,64,64,64,0.743436317010624,0.7541783579358302,0.7456760048721072,0
_fixed_all_64,4194,21,0.6784007195197044,4761433,0.6802047142857143,0.00003607989532019705,64,64,64,64,64,64,64,64,0.000053223574495263104,0.0014551649482706607,0.0001596707234857893,0.0013486894642508562
_fixed_all_64,4194,22,0.4991031771998527,3500958,0.5001368571428572,0.000020673598860089563,64,64,64,64,64,64,64,64,0,0.0006045803003554933,0.0002900933133491273,0.000797930217375535
_fixed_all_64,4194,23,0.6629982409922813,4658734,0.6655334285714286,0.00005070375158294639,64,64,64,64,64,64,64,64,0.00019918875851079242,0.0019381600159400075,0.0006156520479484301,0.0014842972214680061
_fixed_all_64,4194,24,0.7198685714285714,5039080,0.7198685714285714,0,64,64,64,64,64,64,64,64,0,0,0,0
_fixed_all_128,4198,1,0.3022534397962834,4168756,0.5955365714285714,0.005865662632645761,128,128,128,128,128,128,128,128,0,0.8218109054527264,0.8044066099148723,0.8205820582058205
_fixed_all_128,4198,2,0.389712306886538,4738923,0.676989,0.005745533862269238,128,128,128,128,128,128,128,128,0,0.8144873168988924,0.8066308243727599,0.8136729222520107
_fixed_all_128,4198,3,0.4738072435080029,5294528,0.7563611428571428,0.0056510779869827985,128,128,128,128,128,128,128,128,0,0.8105109725483844,0.8033625730994152,0.810714574734968
_fixed_all_128,4198,4,0.47124933555955245,5308392,0.7583417142857143,0.005741847574523237,128,128,128,128,128,128,128,128,0,0.8170185540627,0.80664,0.8147110613094285
_fixed_all_128,4198,5,0.24083905363838093,3709926.0000000005,0.5299894285714286,0.005783007498660953,128,128,128,128,128,128,128,128,0,0.8213472917614929,0.804752656232149,0.8169734151329243
_fixed_all_128,4198,6,0.3933980092749865,4775906,0.6822722857142857,0.005777485528785983,128,128,128,128,128,128,128,128,0.8042044155158765,0,0.807107045474536,0.8166446499339498
_fixed_all_128,4198,7,0.4104425336927223,4885185,0.6978835714285714,0.005748820754716981,128,128,128,128,128,128,128,128,0.80166996642851,0,0.806666091011139,0.8122684586887223
_fixed_all_128,4198,8,0.18461080023653254,3294724,0.4706748571428571,0.005721281138126492,128,128,128,128,128,128,128,128,0.7982332607860709,0,0.8028549382716049,0.8208993686380621
_fixed_all_128,4198,9,0.15914172548865074,3119732,0.445676,0.005730685490226986,128,128,128,128,128,128,128,128,0.7994841162096117,0,0.8045757864632984,0.8269623180519657
_fixed_all_128,4198,10,0.2025388681580249,3405243,0.4864632857142857,0.005678488351125216,128,128,128,128,128,128,128,128,0.8024660291897333,0,0.8029847002758966,0.8193524190523815
_fixed_all_128,4198,11,0.1502699562876148,3106352,0.44376457142857145,0.0058698923028191324,128,128,128,128,128,128,128,128,0.8011012624227773,0.8247949441979293,0,0.8229138717467132
_fixed_all_128,4198,12,0.1464514951946571,3017927,0.4311324285714286,0.005693618667535429,128,128,128,128,128,128,128,128,0.7964326160815403,0.8222001137009665,0,0.8205346985210467
_fixed_all_128,4198,13,0.22843080397748738,3619431,0.5170615714285715,0.005772615349021681,128,128,128,128,128,128,128,128,0.8062405048498306,0.8166122258516099,0,0.816483773056269
_fixed_all_128,4198,14,0.2888766595655807,4028944.0000000005,0.5755634285714286,0.005733735380116959,128,128,128,128,128,128,128,128,0.7946663855802677,0.8232626805863124,0,0.820857596611964
_fixed_all_128,4198,15,0.4574193865379154,5196220,0.7423171428571429,0.00569795512638455,128,128,128,128,128,128,128,128,0.8010981806261268,0.8119160793312572,0,0.8122595957115967
_fixed_all_128,4198,16,0.4188632441349705,4928434,0.704062,0.005703975117300589,128,128,128,128,128,128,128,128,0.7984940532215282,0.8064654433201852,0.8032393521295741,0
_fixed_all_128,4198,17,0.4135250934204461,4871417,0.6959167142857143,0.005647832417305365,128,128,128,128,128,128,128,128,0.7922314911366006,0.8049100122313472,0.8001742919389978,0
_fixed_all_128,4198,18,0.36893675652546,4599700,0.6571,0.0057632648694908,128,128,128,128,128,128,128,128,0.8075375045737285,0.8114343029087262,0.8044892349977095,0
_fixed_all_128,4198,19,0.4338072664565486,5057468,0.7224954285714286,0.005773763242297599,128,128,128,128,128,128,128,128,0.7985093167701863,0.8147321428571429,0.8009576488070668,0
_fixed_all_128,4198,20,0.16129258019671538,3100372,0.4429102857142857,0.005632354110351407,128,128,128,128,128,128,128,128,0.8003900264660816,0.8263194933145672,0.8130217028380634,0
_fixed_all_128,4198,21,-0.6689690926344584,3111202,0.44445742857142856,0.02226853042411774,128,128,128,128,128,128,128,128,0.43674878990591176,0.502500543596434,0.4560382795932793,0.4878691553237156
_fixed_all_128,4198,22,-0.3229670309579098,3582411.9999999995,0.5117731428571428,0.016694803476301052,128,128,128,128,128,128,128,128,0.30713916435587724,0.37842473800460547,0.3340070980327638,0.38590264883540554
_fixed_all_128,4198,23,-0.3934919601201674,3551851,0.5074072857142857,0.018017984916689062,128,128,128,128,128,128,128,128,0.3461693405056992,0.4125174775457971,0.34395583566317584,0.41390343912208766
_fixed_all_128,4198,24,-0.39169547425381646,3588187.9999999995,0.5125982857142857,0.018085875199362042,128,128,128,128,128,128,128,128,0.3368200836820084,0.416217742125197,0.36000282133872524,0.4130168885543586
_fixed_all_192,4202,1,0.28837497104945714,4055058,0.579294,0.005818380579010856,192,192,192,192,192,192,192,192,0,0.8257741632780732,0.8075601374570447,0.8243623112961999
_fixed_all_192,4202,2,0.24632250871080136,3765035,0.5378621428571428,0.005830792682926829,192,192,192,192,192,192,192,192,0,0.8258578156537341,0.8051787916152897,0.8299517991256585
_fixed_all_192,4202,3,0.21011360942676438,3491312,0.49875885714285717,0.005772904954321856,192,192,192,192,192,192,192,192,0,0.8334556126192223,0.8032746823069403,0.8297350343473994
_fixed_all_192,4202,4,0.1517119067135051,3151080,0.45015428571428573,0.005968847580015613,192,192,192,192,192,192,192,192,0.002523827439177326,0.8407557354925776,0.8080536912751678,0.8363294875234774
_fixed_all_192,4202,5,0.2009905646100701,3443780,0.4919685714285714,0.005819560136370027,192,192,192,192,192,192,192,192,0,0.8286065070595457,0.8048062775870525,0.8255000613572218
_fixed_all_192,4202,6,0.46624449020871256,5278320,0.7540457142857143,0.0057560244815400355,192,192,192,192,192,192,192,192,0.7947093299540631,0,0.8023680864589956,0.8158879248587121
_fixed_all_192,4202,7,0.4685302408096789,5286150,0.7551642857142857,0.005732680898092136,192,192,192,192,192,192,192,192,0.7969745222929936,0,0.8044451551007356,0.8159342850307042
_fixed_all_192,4202,8,0.40611324501366813,4858761,0.6941087142857143,0.005759909385440924,192,192,192,192,192,192,192,192,0.7983710250411576,0,0.8057890631770518,0.8213821208705454
_fixed_all_192,4202,9,0.46405077212096046,5255623,0.7508032857142857,0.005735050271866504,192,192,192,192,192,192,192,192,0.7957385453380327,0,0.80416,0.8159755705560913
_fixed_all_192,4202,10,0.42425774717971076,4985450,0.7122071428571428,0.005758987913548641,192,192,192,192,192,192,192,192,0.7961761980965215,0,0.803565422132526,0.8145100344277437
_fixed_all_192,4202,11,0.33408322039758676,4316022,0.6165745714285714,0.005649827020619693,192,192,192,192,192,192,192,192,0.7968718868300458,0.8156769123644683,0,0.8145089063588417
_fixed_all_192,4202,12,0.23209380571275623,3667387.0000000005,0.5239124285714286,0.005836372457173448,192,192,192,192,192,192,192,192,0.8012479778137278,0.8359158186864015,0,0.8338901048266328
_fixed_all_192,4202,13,0.4583875349803383,5215545,0.7450778571428571,0.005733806443250377,192,192,192,192,192,192,192,192,0.7886722526587173,0.8134840532902705,0,0.8122977346278317
_fixed_all_192,4202,14,0.2784765468399628,4010352.0000000005,0.5729074285714286,0.005888617634629317,192,192,192,192,192,192,192,192,0.8008328995314941,0.8301768990634756,0,0.8270692347735554
_fixed_all_192,4202,15,0.21751146970154034,3538626.9999999995,0.5055181428571428,0.005760133463112049,192,192,192,192,192,192,192,192,0.8053989202159568,0.8239605863975006,0,0.8202071290944123
_fixed_all_192,4202,16,0.22569100295974748,3606447,0.5152067142857143,0.005790314226519337,192,192,192,192,192,192,192,192,0.807760349097771,0.8295789597829932,0.816302560488607,0.0003290759136998416
_fixed_all_192,4202,17,0.2837208146525121,3979024.0000000005,0.568432,0.005694223706949759,192,192,192,192,192,192,192,192,0.8016564483166613,0.8272296423955192,0.8095340578930378,0
_fixed_all_192,4202,18,0.2780469912259022,3978863.0000000005,0.568409,0.005807240175481957,192,192,192,192,192,192,192,192,0.7974510216979145,0.8301349641501476,0.806930693069307,0
_fixed_all_192,4202,19,0.2786768127892529,3945077,0.5635824285714286,0.005698112315643515,192,192,192,192,192,192,192,192,0.800021630975557,0.8196632851284265,0.8061202422145328,0.00019406535620383123
_fixed_all_192,4202,20,0.2835571546151136,3986792.9999999995,0.5695418571428571,0.00571969405055487,192,192,192,192,192,192,192,192,0.8118216012896292,0.8304263565891473,0.8092578670389862,0
_fixed_all_192,4202,21,-0.37824050747824034,4757295,0.6796135714285715,0.021157081578136238,192,192,192,192,192,192,192,192,0.406431300410358,0.4795528512806,0.4174168332065861,0.47686184326906067
_fixed_all_192,4202,22,-0.8163013511842204,3681443.0000000005,0.5259204285714286,0.02684443559511298,192,192,192,192,192,192,192,192,0.5208971603639856,0.5947367217687541,0.5427003544072253,0.6012989686006358
_fixed_all_192,4202,23,-0.8279564067242632,3694862,0.5278374285714286,0.027115876705913835,192,192,192,192,192,192,192,192,0.5283849769543194,0.5985080074827759,0.5531240016430103,0.605914027562289
_fixed_all_192,4202,24,-0.3442069676187557,4815836,0.6879765714285714,0.02064367078094654,192,192,192,192,192,192,192,192,0.39583624912526244,0.4644681595521344,0.41408381725320087,0.4647155552445595
_fixed_all_256,4206,1,0.4934951546385173,5491810,0.7845442857142857,0.005820982621515368,256,256,256,256,256,256,256,256,0,0.8292851652574942,0.8023246863212994,0.8272944072620971
_fixed_all_256,4206,2,0.4905373844073907,5455893,0.7794132857142857,0.0057775180261379,256,256,256,256,256,256,256,256,0,0.8199953607051728,0.7983303702558553,0.8176552363299351
_fixed_all_256,4206,3,0.48566898540866066,5439110,0.7770157142857143,0.005826934577541072,256,256,256,256,256,256,256,256,0,0.8280210428593533,0.8039002408515267,0.8245138297048114
_fixed_all_256,4206,4,0.4962838629877098,5504472,0.7863531428571429,0.00580138559738866,256,256,256,256,256,256,256,256,0,0.8251076260762608,0.8029756883196564,0.8242931776275353
_fixed_all_256,4206,5,0.3683703471809644,4639568,0.6627954285714286,0.005888501627809284,256,256,256,256,256,256,256,256,0.0006977177704987883,0.826397038909452,0.8064021641118124,0.8229223248234655
_fixed_all_256,4206,6,0.4723701555772994,5316544,0.7595062857142857,0.005742722602739726,256,256,256,256,256,256,256,256,0.7941852174601917,0,0.8030783878133926,0.8233941316415543
_fixed_all_256,4206,7,0.40388730496179986,5002050,0.7145785714285714,0.0062138253293354305,256,256,256,256,256,256,256,256,0.8010757278237856,0.012631537363771487,0.8081643088460883,0.823961088830105
_fixed_all_256,4206,8,0.44258610699393475,5191641,0.741663,0.005981537860121304,256,256,256,256,256,256,256,256,0.7925806451612903,0.005250580753265547,0.8076424870466321,0.821125050586807
_fixed_all_256,4206,9,0.44494164000241815,5194429,0.7420612857142858,0.005942392914237352,256,256,256,256,256,256,256,256,0.8015507632662952,0.003240018269706543,0.809780857234934,0.8242512311294099
_fixed_all_256,4206,10,0.4064448853422693,4935915,0.7051307142857143,0.0059737165788688994,256,256,256,256,256,256,256,256,0.7969775474956822,0.007078848560700876,0.8026929052304506,0.8229256511988959
_fixed_all_256,4206,11,0.236157822080292,3784791.0000000005,0.5406844285714286,0.006090532129822732,256,256,256,256,256,256,256,256,0.7968906163242643,0.8337226115003893,0.006028975662011575,0.830548128342246
_fixed_all_256,4206,12,0.3812914792093405,4794314,0.684902,0.006072210415813191,256,256,256,256,256,256,256,256,0.7960137578269688,0.8211417982881849,0.007501546710661992,0.8214820689047493
_fixed_all_256,4206,13,0.46511383146782664,5298709,0.7569584285714286,0.005836891942072039,256,256,256,256,256,256,256,256,0.7959199810231675,0.8250968609156322,0,0.8241758241758241
_fixed_all_256,4206,14,0.40623894234622326,4905685,0.7008121428571429,0.005891464010218393,256,256,256,256,256,256,256,256,0.792852245457662,0.8270979921057148,0.002095464528218251,0.8244392884764115
_fixed_all_256,4206,15,0.4681988407679277,5279924,0.7542748571428571,0.005721520327498588,256,256,256,256,256,256,256,256,0.7956928536860784,0.8213939980638916,0,0.8176404313536134
_fixed_all_256,4206,16,-0.15821984479903656,3262604,0.46608628571428573,0.012486122610266446,256,256,256,256,256,256,256,256,0.7942534633145203,0.8443329473819632,0.798607529654461,0.1648755827329418
_fixed_all_256,4206,17,0.23609605669330674,4267538,0.6096482857142858,0.00747104458041958,256,256,256,256,256,256,256,256,0.8030500652152102,0.8284997491219267,0.8093662254312074,0.04371464469547394
_fixed_all_256,4206,18,0.13560125276225138,3768000,0.5382857142857143,0.008053689230469258,256,256,256,256,256,256,256,256,0.8063832161589108,0.830253784505788,0.8100234401160844,0.05514177532499065
_fixed_all_256,4206,19,0.47400829265551664,5324363,0.7606232857142857,0.005732299861175382,256,256,256,256,256,256,256,256,0.7950482518588831,0.8189525394184296,0.8017091311916442,0
_fixed_all_256,4206,20,0.3503371754500968,4665888,0.6665554285714286,0.006324365062426635,256,256,256,256,256,256,256,256,0.8050031494645911,0.8358960525132632,0.8090180901809018,0.012053682598720986
_fixed_all_256,4206,21,-1.2818048351960074,3287964,0.4697091428571429,0.035030279561063006,256,256,256,256,256,256,256,256,0.6949365788527705,0.7733634659338966,0.718781308603283,0.7708327983359441
_fixed_all_256,4206,22,-1.2894929464312581,3268364,0.46690914285714286,0.03512804178576802,256,256,256,256,256,256,256,256,0.7018007513926674,0.7747642731323179,0.7224323764120635,0.7755207793553737
_fixed_all_256,4206,23,-1.3261451224964038,3166333,0.4523332857142857,0.03556956816421379,256,256,256,256,256,256,256,256,0.7126100486740964,0.7777127815150628,0.7273114047916611,0.7771249302102996
_fixed_all_256,4206,24,-0.5014979088692553,5370588,0.7672268571428571,0.025374495320242246,256,256,256,256,256,256,256,256,0.49836276184060035,0.5534944930987482,0.5187878028142531,0.564542918925695
_train_checkpoint_5000_steps,4228,1,0.717789,5024523,0.717789,0,208,112,16,16,144,8,8,8,0,0,0,0
_train_checkpoint_5000_steps,4228,2,0.5961574285714286,4173102.0000000005,0.5961574285714286,0,208,112,16,16,144,8,8,8,0,0,0,0
_train_checkpoint_5000_steps,4228,3,0.6413315714285714,4489321,0.6413315714285714,0,208,112,16,16,4,8,8,8,0,0,0,0
_train_checkpoint_5000_steps,4228,4,0.7206124285714286,5044287,0.7206124285714286,0,208,112,208,16,4,8,8,4,0,0,0,0
_train_checkpoint_5000_steps,4228,5,0.7213745714285714,5049622,0.7213745714285714,0,192,112,208,48,8,8,8,4,0,0,0,0
_train_checkpoint_5000_steps,4228,6,0.7162391428571429,5013674,0.7162391428571429,0,192,192,208,16,8,8,8,4,0,0,0,0
_train_checkpoint_5000_steps,4228,7,0.6290614285714285,4403430,0.6290614285714285,0,192,112,208,16,8,8,8,4,0,0,0,0
_train_checkpoint_5000_steps,4228,8,0.7187917142857143,5031542,0.7187917142857143,0,192,192,80,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,9,0.5081164285714286,3556815,0.5081164285714286,0,144,192,208,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,10,0.5884298725639621,4119172.9999999995,0.5884532857142857,0.0000004682630064732678,144,192,80,128,8,8,4,4,0.00010419922892570594,0,0,0
_train_checkpoint_5000_steps,4228,11,0.6719308571428572,4703516,0.6719308571428572,0,144,48,128,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,12,0.623432,4364024,0.623432,0,144,192,128,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,13,0.7023332857142857,4916333,0.7023332857142857,0,144,192,32,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,14,0.6993488571428571,4895442,0.6993488571428571,0,144,192,32,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,15,0.48435763549969346,3391677,0.4845252857142857,0.0000033530042918454934,144,192,32,128,8,8,4,4,0.0001272264631043257,0.0011462047885888945,0,0
_train_checkpoint_5000_steps,4228,16,0.4048371119530053,2839214,0.405602,0.00001529776093989443,144,192,32,128,8,8,4,4,0.001349123070004497,0.004943820224719101,0,0
_train_checkpoint_5000_steps,4228,17,0.44220242907515617,3101202,0.44302885714285717,0.000016528561354019748,144,192,128,128,8,8,4,4,0.002026479329910835,0.004846526655896607,0,0
_train_checkpoint_5000_steps,4228,18,0.4172704463146025,2925256,0.4178937142857143,0.000012465359422237151,144,192,128,128,8,8,4,4,0.0001460493646852636,0.004971487059511625,0,0
_train_checkpoint_5000_steps,4228,19,0.45817591866143975,3208489,0.4583555714285714,0.0000035930553426337576,144,192,32,128,8,8,4,4,0.0006512960791976032,0.0006538511834706421,0,0
_train_checkpoint_5000_steps,4228,20,0.5231169900338906,3667866,0.5239808571428571,0.000017277342179332528,144,48,128,128,8,8,4,4,0.0014896298842672167,0.005636719199355804,0,0
_train_checkpoint_5000_steps,4228,21,0.510663,3574641,0.510663,0,144,48,128,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,22,0.3952034285714286,2766424,0.3952034285714286,0,144,48,128,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,23,0.44618742857142857,3123312,0.44618742857142857,0,144,48,128,128,8,8,4,4,0,0,0,0
_train_checkpoint_5000_steps,4228,24,0.49929757142857145,3495083,0.49929757142857145,0,144,48,128,128,8,8,4,4,0,0,0,0
_train_checkpoint_50000_steps,4242,1,0.7493546569487214,5245867,0.7494095714285715,0.0000010982895970009372,256,240,144,48,160,8,16,8,0,0,0.00040032025620496394,0
_train_checkpoint_50000_steps,4242,2,0.7188578126776656,5035472,0.7193531428571428,0.000009906603589543504,256,240,240,48,160,8,16,8,0,0,0.004091516366065464,0
_train_checkpoint_50000_steps,4242,3,0.7002051312913575,4907056,0.701008,0.000016057374172849408,256,240,240,48,160,4,16,8,0,0,0.006642820643842616,0
_train_checkpoint_50000_steps,4242,4,0.7218397237557537,5059000,0.7227142857142858,0.00001749123917064149,256,240,240,48,160,4,16,8,0,0,0.007313829787234043,0
_train_checkpoint_50000_steps,4242,5,0.5302494285714285,3711746,0.5302494285714285,0,256,240,240,48,8,4,4,8,0,0,0,0
_train_checkpoint_50000_steps,4242,6,0.6390467142857142,4473327,0.6390467142857142,0,256,240,240,48,8,4,4,8,0,0,0,0
_train_checkpoint_50000_steps,4242,7,0.7363107142857143,5154175,0.7363107142857143,0,256,240,240,48,8,4,4,8,0,0,0,0
_train_checkpoint_50000_steps,4242,8,0.6599755343929327,4649745,0.6642492857142858,0.00008547502642706131,256,208,240,128,8,4,4,16,0,0,0,0.03608106879941834
_train_checkpoint_50000_steps,4242,9,0.7308159797979797,5116501,0.7309287142857143,0.0000022546897546897547,256,208,240,128,8,4,4,16,0,0,0,0.0008984725965858042
_train_checkpoint_50000_steps,4242,10,0.6831461692969871,4797155,0.6853078571428571,0.00004323375691740111,256,208,240,128,8,4,4,16,0,0,0,0.018172241243086647
_train_checkpoint_50000_steps,4242,11,0.6455989536158061,4551692,0.6502417142857143,0.00009285521339816316,256,208,240,128,8,4,4,16,0,0,0,0.039332649827570135
_train_checkpoint_50000_steps,4242,12,0.746230555678689,5225028,0.7464325714285714,0.000004040314997649271,256,208,240,128,8,4,4,16,0,0,0,0.001718634912840658
_train_checkpoint_50000_steps,4242,13,0.5003876847762759,3611442,0.5159202857142857,0.0003106520187601958,256,208,240,128,8,4,4,16,0,0,0,0.13174286050064637
