tag,episode,step,reward,throughput,normalized_throughput,timeout_rate,ip4-input,ip6-input,nat44-ed-in2out,nat44-ed-in2out-slowpath,arp-input,ip4-receive,ip4-mfib-forward-lookup,loop0-output,arp_loss_rate,icmp_loss_rate,igmpv2_loss_rate,host_packet_loss_rate
_train_checkpoint_45000_steps,2094,2,0.7375637940072701,5198707,0.7426724285714286,0.000005172373025631325,80,192,144,256,176,16,16,16,0,0.001063568681992964,0.00008163265306122449,0.0008982524906091785
_train_checkpoint_45000_steps,2094,3,0.5088456836891391,4731868,0.6759811428571428,0.00015851449275362318,80,176,256,80,16,16,16,16,0,0.026064447023118806,0.015854532425653888,0.024935204218428816
_train_checkpoint_45000_steps,2094,4,0.46991045028217543,4664805,0.6664007142857142,0.00018634490838247684,192,176,192,80,16,16,16,16,0,0.029082369942196533,0.018734727124626663,0.030779008534592336
_train_checkpoint_45000_steps,2094,5,0.7464660116244404,5236516,0.7480737142857142,0.0000018334037360367971,192,176,256,80,16,16,16,16,0,0.00024082844986754435,0,0.00040225261464199515
_train_checkpoint_45000_steps,2094,6,0.7203251564511195,5245910,0.7494157142857143,0.000027157318677189025,256,176,256,80,16,16,16,16,0.0018835476209974613,0,0.004096010485786844,0.005656665027053615
_train_checkpoint_45000_steps,2094,7,0.7358445399999658,5185332,0.7407617142857142,0.000004794754980643943,192,176,256,80,16,16,16,16,0,0,0.00041115039881588683,0.0015557193154835012
_train_checkpoint_45000_steps,2094,8,0.4152230493001886,4443221,0.6347458571428571,0.00020460687618410788,96,176,192,80,16,16,16,16,0.020606644198363024,0,0.02846906168296698,0.03873341725573739
_train_checkpoint_45000_steps,2094,9,0.6322194441644209,4878962,0.6969945714285715,0.00006102308681036187,96,176,192,80,16,16,16,16,0.005051824753941295,0,0.007860948554458905,0.012997277597260033
_train_checkpoint_45000_steps,2094,10,0.0331588850934843,3625359.9999999995,0.5179085714285714,0.0004633910558170814,96,176,192,80,16,16,16,16,0.0492030492030492,0,0.05850387328014799,0.08619295205083767
_train_checkpoint_45000_steps,2094,11,0.7306655016132837,5139060,0.7341514285714286,0.0000037401857525852165,96,176,192,80,16,16,16,16,0.0007385524372230429,0.00008200082000820008,0,0.0005738175260267235
_train_checkpoint_45000_steps,2094,12,-0.8014522282326102,3204216,0.45774514285714285,0.0012065359226281853,96,176,192,80,16,16,16,16,0.11763939551849922,0.19754697286012526,0,0.18849258005727676
_train_checkpoint_45000_steps,2094,13,-0.6732883232199516,3302426,0.47177514285714284,0.001094029475331644,96,176,192,80,16,16,16,16,0.1109979633401222,0.17670123956488742,0,0.17032618352582815
_train_checkpoint_45000_steps,2094,14,0.246012372950155,4346119,0.6208741428571428,0.00035921063793688496,96,176,256,80,16,16,16,16,0.03581055063534848,0.05587613002500481,0,0.05825802730244184
_train_checkpoint_45000_steps,2094,15,-0.9697793938829682,3129709,0.4471012857142857,0.001362047697368421,256,176,256,80,16,16,16,16,0.1201699641481875,0.2205393915238475,0,0.2260429161668666
_train_checkpoint_45000_steps,2094,16,0.7072721260109938,4993329,0.7133327142857143,0.000006126850308793255,96,176,256,80,16,16,16,16,0.0004180602006688963,0.0015871689917300142,0.00041900611748931535,0
_train_checkpoint_45000_steps,2094,17,0.6609793258097144,4966273,0.7094675714285714,0.000046722660568901395,256,176,256,80,16,16,16,16,0.003888090609415941,0.00867003367003367,0.006837173968093188,0
_train_checkpoint_45000_steps,2094,18,0.5511938666922082,4576390,0.65377,0.00009817017506175492,256,176,256,80,16,16,16,16,0.007138934651290499,0.022505970971890502,0.011385547699935727,0
_train_checkpoint_45000_steps,2094,19,0.13053020102055612,3757054,0.536722,0.0003851592127631751,256,176,256,80,16,16,16,16,0.027460210715086305,0.08792074749521558,0.04709576138147567,0
_train_checkpoint_45000_steps,2094,20,0.43073280476975884,4578163,0.6540232857142857,0.00021064964013320443,256,240,256,80,16,16,16,16,0.019018461823916876,0.04025600593636954,0.03004172461752434,0
_train_checkpoint_45000_steps,2094,21,0.7355142857142857,5148600,0.7355142857142857,0,256,176,256,80,16,16,16,16,0,0,0,0
_train_checkpoint_45000_steps,2094,22,0.7238327142857143,5066829,0.7238327142857143,0,32,128,256,112,16,16,48,32,0,0,0,0
_train_checkpoint_45000_steps,2094,23,0.6047844285714286,4233491,0.6047844285714286,0,32,112,256,112,16,32,48,32,0,0,0,0
_train_checkpoint_45000_steps,2094,24,0.6490553484406504,4543712,0.6491017142857143,0.00000042330407455570004,32,112,256,112,16,32,48,32,0,0,0.000018546338025556854,0
_train_final_model,2102,1,0.7501252857142857,5250877,0.7501252857142857,0,80,144,144,80,176,16,16,16,0,0,0,0
_train_final_model,2102,2,0.7504263794145374,5268574,0.7526534285714286,0.0000025538199308863362,80,144,144,80,176,16,16,16,0,0.00008111615833874107,0.00024285598640006476,0.0005668475180176533
_train_final_model,2102,3,0.5948441230286081,4855907,0.693701,0.00009413603685702714,80,176,192,80,16,16,16,16,0,0.014772332290580465,0.010119356512714063,0.014651061985262245
_train_final_model,2102,4,0.29189486901739403,4253450,0.6076357142857143,0.0002977434559501845,96,176,192,80,16,16,16,16,0,0.04890219560878244,0.027529318226992644,0.04986482427155302
_train_final_model,2102,5,0.6850641928639393,5087781,0.7268258571428572,0.00003954373985292713,96,176,256,80,16,16,16,16,0,0.006020570281796137,0.00409801789746592,0.006586077532305127
_train_final_model,2102,6,-0.5711176798880943,3459856,0.49426514285714285,0.000989281037655719,256,176,256,80,16,16,16,16,0.1039122850735111,0,0.13226328231927337,0.18997756170531038
_train_final_model,2102,7,-1.124615967441434,2998617,0.42837385714285714,0.0014362438474159146,96,176,192,80,16,16,16,16,0.17047906776003452,0,0.19205869659041863,0.2586581654832633
_train_final_model,2102,8,-0.562244471000898,3322595,0.4746564285714286,0.0009754054354265402,96,176,192,80,16,16,16,16,0.11229602980855712,0,0.12738445781590066,0.17507987220447285
_train_final_model,2102,9,-1.0889701155658198,2970608,0.42437257142857143,0.0014190420947961552,96,176,192,80,16,16,16,16,0.1689897973846817,0,0.19313119701106482,0.24321608040201004
_train_final_model,2102,10,0.24494971344924543,4152559,0.5932227142857143,0.00033178898405197875,96,176,192,80,16,16,16,16,0.03735574002834582,0,0.04174668957848984,0.06020677072775187
_train_final_model,2102,11,0.3568389627505796,4564085,0.6520121428571428,0.0002809130727762803,96,176,192,80,16,16,16,16,0.031129121385153804,0.04366249078850405,0,0.04327765986896743
_train_final_model,2102,12,0.5087780786609396,4653409,0.6647727142857143,0.0001485802698682533,96,176,192,80,16,16,16,16,0.01449406649153003,0.024421128798842257,0,0.02348265895953757
_train_final_model,2102,13,0.7441214886798422,5225839,0.7465484285714286,0.0000025791124316166763,256,176,192,112,16,16,16,16,0,0.0004042037186742118,0,0.0005665722379603399
_train_final_model,2102,14,0.7421610515735741,5224754,0.7463934285714285,0.0000044117647058823526,256,112,192,112,16,16,16,16,0.0004033233846898443,0.000563879490897374,0,0.0007257479235545521
_train_final_model,2102,15,0.7428798218255211,5251928,0.7502754285714286,0.00000731302068707292,256,176,192,112,16,16,16,16,0.0005604483586869496,0.0011993283761093788,0,0.0011984659635666348
_train_final_model,2102,16,0.7042716823489836,4975603,0.7108004285714286,0.000006564477066034006,256,96,192,112,16,16,16,16,0.0005900202292650034,0.0012635835228708618,0.0007578947368421053,0
_train_final_model,2102,17,0.7190553750234053,5075486,0.7250694285714285,0.000006059724646112081,256,176,192,80,16,16,16,16,0.00008291873963515754,0.001409384844967667,0.0009133178346064431,0
_train_final_model,2102,18,0.4295795082253247,4392415,0.6274878571428572,0.00018899136039495336,256,176,192,80,16,16,16,16,0.013626834381551363,0.040424311926605505,0.025112193258856105,0
_train_final_model,2102,19,0.725091857548733,5084373,0.726339,0.0000015125847047434657,256,176,192,80,16,16,16,16,0.0002495840266222962,0.00024927295388450354,0,0
_train_final_model,2102,20,0.5591214199924772,4779632,0.6828045714285714,0.00011849293059125964,256,176,192,80,16,16,16,16,0.011237928007023706,0.02149122807017544,0.016744104497238538,0
_train_final_model,2102,21,0.6199331428571428,4339532,0.6199331428571428,0,256,96,192,112,16,16,16,16,0,0,0,0
_train_final_model,2102,22,0.7357081428571428,5149957,0.7357081428571428,0,256,112,192,112,16,16,16,32,0,0,0,0
_train_final_model,2102,23,0.7372381428571428,5160667,0.7372381428571428,0,256,112,192,112,16,16,16,32,0,0,0,0
_train_final_model,2102,24,0.7336965714285715,5135876,0.7336965714285715,0,256,112,192,112,16,16,16,32,0,0,0,0
